entType,URI,types,sentence,sentenceIndex,paragraphIndex,section,support,entity,offset,similarityScore,percentageOfSecondRank,wikiPageID
time,,,"On October 26, surgeons removed a grapefruit-size tumor from her abdomen.",2,21,== Illness ==,,October 26,,,,90698
time,,,"Four months after her ordeal with the National Enquirer, Radner saw her Saturday Night Live castmates one last time at Laraine Newman's 35th birthday party (in March 1987).",0,23,== Illness ==,,Four,,,,90698
time,,,"Four months after her ordeal with the National Enquirer, Radner saw her Saturday Night Live castmates one last time at Laraine Newman's 35th birthday party (in March 1987).",0,23,== Illness ==,,one,,,,90698
time,,,"Four months after her ordeal with the National Enquirer, Radner saw her Saturday Night Live castmates one last time at Laraine Newman's 35th birthday party (in March 1987).",0,23,== Illness ==,,March 1987,,,,90698
time,,,"Life did a March 1988 cover story on her illness, titled ""Gilda Radner's Answer to Cancer: Healing the Body with Mind and Heart.""",1,25,== Illness == | === Remission ===,,March 1988,,,,90698
time,,,"In 1988, Radner guest-starred on It's Garry Shandling's Show on Fox TV, a performance  that garnered critical acclaim.",0,26,== Illness == | === Remission ===,,In 1988,,,,90698
time,,,"Radner was scheduled to return to host an episode of Saturday Night Live in the spring of 1988, which would have made her the first female former cast member to host the show, but a writers' strike forced production to shut down before the end of the season.",5,26,== Illness == | === Remission ===,,spring of 1988,,,,90698
time,,,"In September 1988, after tests showed no signs of cancer, Radner went on a maintenance chemotherapy treatment to prolong her remission, but three months later, in December, she learned the cancer had returned.",0,28,"== Illness == | === Relapse, death, and SNL response ===",,September 1988,,,,90698
time,,,"In September 1988, after tests showed no signs of cancer, Radner went on a maintenance chemotherapy treatment to prolong her remission, but three months later, in December, she learned the cancer had returned.",0,28,"== Illness == | === Relapse, death, and SNL response ===",,three,,,,90698
time,,,"She was admitted to Cedars-Sinai Medical Center in Los Angeles on May 17, 1989, to undergo a CT scan.",1,28,"== Illness == | === Relapse, death, and SNL response ===",,"May 17 , 1989",,,,90698
time,,,"She did not regain consciousness and died three days later, on May 20, 1989; Wilder was at her side.",3,28,"== Illness == | === Relapse, death, and SNL response ===",,three,,,,90698
time,,,"She did not regain consciousness and died three days later, on May 20, 1989; Wilder was at her side.",3,28,"== Illness == | === Relapse, death, and SNL response ===",,"May 20 , 1989",,,,90698
time,,,Martin's planned opening monologue was scrapped; in its place a visibly upset Martin introduced a video clip of a 1978 sketch in which he and Radner had parodied Fred Astaire and Cyd Charisse in the well-known dance routine Dancing In The Dark from The Band Wagon (1953).,7,28,"== Illness == | === Relapse, death, and SNL response ===",,1978 sketch,,,,90698
time,,,Martin's planned opening monologue was scrapped; in its place a visibly upset Martin introduced a video clip of a 1978 sketch in which he and Radner had parodied Fred Astaire and Cyd Charisse in the well-known dance routine Dancing In The Dark from The Band Wagon (1953).,7,28,"== Illness == | === Relapse, death, and SNL response ===",,1953,,,,90698
time,,,"The media attention in the two years after Radner's death led to registry of 450 families with familial ovarian cancer at the Familial Ovarian Cancer Registry, a research database registry at Roswell Park Comprehensive Cancer Center in Buffalo, New York.",3,30,== Legacy ==,,two,,,,90698
time,,,"The media attention in the two years after Radner's death led to registry of 450 families with familial ovarian cancer at the Familial Ovarian Cancer Registry, a research database registry at Roswell Park Comprehensive Cancer Center in Buffalo, New York.",3,30,== Legacy ==,,of 450,,,,90698
time,,,The registry was renamed the Gilda Radner Familial Ovarian Cancer Registry (GRFOCR) in 1990 and renamed the Familial Ovarian Cancer Registry in 2013.,4,30,== Legacy ==,,in 1990,,,,90698
time,,,The registry was renamed the Gilda Radner Familial Ovarian Cancer Registry (GRFOCR) in 1990 and renamed the Familial Ovarian Cancer Registry in 2013.,4,30,== Legacy ==,,in 2013,,,,90698
time,,,"In 1996, Wilder and Registry founder Steven Piver, one of Radner's medical consultants, published Gilda's Disease: Sharing Personal Experiences and a Medical Perspective on Ovarian Cancer.",5,30,== Legacy ==,,In 1996,,,,90698
time,,,"In 1996, Wilder and Registry founder Steven Piver, one of Radner's medical consultants, published Gilda's Disease: Sharing Personal Experiences and a Medical Perspective on Ovarian Cancer.",5,30,== Legacy ==,,one,,,,90698
time,,,"In 1991, Gilda's Club, a network of affiliated clubhouses where people living with cancer, their friends, and families, can meet to learn how to live with cancer, was founded by Joanna Bull, Radner's cancer psychotherapist, along with Radner's widower, Gene Wilder (also a cancer survivor) and broadcaster Joel Siegel (who later died after a long battle with cancer).",0,31,== Legacy ==,,In 1991,,,,90698
time,,,The first club opened in New York City in 1995.,1,31,== Legacy ==,,in 1995,,,,90698
time,,,"In July 2009, Gilda's Club Worldwide merged with The Wellness Community, another established cancer support organization, to become the Cancer Support Community (CSC).",5,31,== Legacy ==,,July 2009,,,,90698
time,,,"As of 2012, more than 20 local affiliates of Gilda's Club were active.",6,31,== Legacy ==,,of 2012,,,,90698
time,,,"As of 2012, more than 20 local affiliates of Gilda's Club were active.",6,31,== Legacy ==,,than 20,,,,90698
time,,,"In 2002, ABC dedicated a three-hour block of programming to Radner.",8,31,== Legacy ==,,In 2002,,,,90698
time,,,"In 2007, Radner was featured in Making Trouble, a film tribute to female Jewish comedians, produced by the Jewish Women's Archive.",0,32,== Legacy ==,,In 2007,,,,90698
time,,,Radner made two comic book appearances: DC Comics Young Love #122 in 1976 and Marvel Team-Up #74 from 1978.,1,32,== Legacy ==,,two,,,,90698
time,,,Radner made two comic book appearances: DC Comics Young Love #122 in 1976 and Marvel Team-Up #74 from 1978.,1,32,== Legacy ==,,122,,,,90698
time,,,Radner made two comic book appearances: DC Comics Young Love #122 in 1976 and Marvel Team-Up #74 from 1978.,1,32,== Legacy ==,,in 1976,,,,90698
time,,,Radner made two comic book appearances: DC Comics Young Love #122 in 1976 and Marvel Team-Up #74 from 1978.,1,32,== Legacy ==,,74,,,,90698
time,,,Radner made two comic book appearances: DC Comics Young Love #122 in 1976 and Marvel Team-Up #74 from 1978.,1,32,== Legacy ==,,from 1978,,,,90698
time,,,"Radner won an Emmy Award for ""Outstanding Continuing or Single Performance by a Supporting Actress in Variety or Music"" for her performance on Saturday Night Live in 1977.",0,34,== Awards and honors ==,,in 1977,,,,90698
time,,,"She posthumously won a Grammy Award for ""Best Spoken Word Or Non-Musical Recording"" in 1990.",1,34,== Awards and honors ==,,in 1990,,,,90698
time,,,"In 1992, Radner was inducted into the Michigan Women's Hall of Fame for her achievements in arts and entertainment.",0,35,== Awards and honors ==,,In 1992,,,,90698
time,,,"Through the generosity of many who participated in the 2002 ABC special, ""Gilda Radner's Greatest Moments,"" including Lynda Carter, Victor Garber, Eric Idle, David Letterman, Eugene Levy, Peter Mann, Steve Martin, Mike Myers, Paul Shaffer, Lily Tomlin and The Jim Henson Company, producer/actor James Tumminia spearheaded a campaign to dedicate a posthumous star on the Hollywood Walk of Fame to Gilda.",1,35,== Awards and honors ==,,2002,,,,90698
time,,,"On June 27, 2003, Gilda received her star on the Hollywood Walk of Fame at 6801 Hollywood Blvd.",2,35,== Awards and honors ==,,"June 27 , 2003",,,,90698
time,,,"On June 27, 2003, Gilda received her star on the Hollywood Walk of Fame at 6801 Hollywood Blvd.",2,35,== Awards and honors ==,,at 6801,,,,90698
